time a b
915320 80 339
915320 407 923
915320 275 527
915320 39 219
915320 998 1260
915340 407 923
915340 275 527
915340 39 219
915340 275 921
915360 401 634
915360 275 527
915360 39 219
915360 275 921
915380 407 923
915380 771 921
915380 14 465
915380 275 527
915380 39 219
915400 14 465
915400 275 527
915400 39 219
915420 401 424
915420 275 527
915420 39 219
915420 80 339
915440 407 923
915440 275 527
915440 39 219
915460 407 923
915460 998 1260
915460 39 219
915480 407 923
915480 275 527
915480 39 219
915500 275 527
915500 39 219
915520 275 527
915520 39 219
915540 275 527
915540 39 219
915560 475 1414
915560 275 527
915560 39 219
915580 475 1414
915580 200 378
915580 275 527
915580 39 219
915580 998 1260
915600 475 1414
915600 39 219
915600 998 1260
915600 200 378
915600 210 465
915600 275 527
915620 475 1414
915620 275 527
915620 39 219
915620 998 1260
915640 475 1414
915640 211 339
915640 39 219
915640 998 1260
915640 80 339
915640 275 527
915660 275 527
915660 39 219
915660 998 1260
915680 39 219
915680 998 1260
915680 504 527
915700 39 219
915700 275 527
915700 504 527
915700 219 246
915720 39 219
915720 741 1492
915720 275 527
915720 504 527
915740 275 527
915740 39 219
915760 275 527
915760 39 219
915780 401 634
915780 15 460
915780 275 527
915780 39 219
915780 460 909
915800 275 527
915800 39 219
915800 460 909
915820 346 779
915820 401 634
915820 275 527
915820 39 219
915820 488 1323
915840 401 634
915840 39 219
915840 275 527
915840 504 527
915860 435 440
915860 407 923
915860 275 527
915860 39 219
915860 460 909
915880 489 763
915880 435 440
915880 39 219
915880 401 634
915880 460 909
915880 407 923
915880 275 527
915880 117 1414
915900 435 440
915900 39 219
915900 401 634
915900 460 909
915900 407 923
915900 510 577
915920 510 577
915920 435 440
915920 99 141
915920 460 909
915920 39 219
915940 401 634
915940 435 440
915940 275 527
915940 39 219
915960 99 295
915960 275 527
915960 39 219
915960 460 909
915980 99 295
915980 460 909
915980 39 219
916000 15 460
916000 99 295
916000 460 909
916000 39 219
916000 460 921
916020 909 921
916020 460 909
916020 39 219
916040 39 219
916060 39 219
916080 39 219
916100 79 162
916100 99 295
916100 39 219
916120 378 741
916120 401 634
916120 79 162
916120 99 295
916120 39 219
916140 79 162
916140 99 295
916140 39 219
916160 59 939
916160 99 295
916160 20 1209
916160 39 219
916180 122 939
916180 20 1209
916180 39 219
916200 401 634
916200 510 577
916200 39 219
916220 510 577
916220 20 1209
916220 39 219
916240 771 921
916240 20 1209
916240 39 219
916260 771 921
916260 20 1209
916260 39 219
916280 20 1209
916280 39 219
916300 429 1245
916300 39 219
916320 429 1245
916320 39 219
916320 200 461
916320 59 939
916340 15 460
916340 122 939
916340 39 219
916340 378 741
916340 59 939
916340 80 339
916360 59 939
916360 39 219
916360 407 923
916360 15 531
916360 200 461
916380 401 634
916380 15 531
916380 39 219
916400 496 874
916400 39 219
916400 15 531
916400 141 498
916400 122 939
916400 407 923
916420 496 874
916420 460 531
916420 39 219
916420 429 1245
916420 460 909
916420 15 531
916420 122 939
916420 407 923
916440 79 162
916440 407 923
916440 15 531
916440 39 219
916460 122 939
916460 20 1209
916460 39 219
916460 460 909
916460 407 923
916460 80 339
916460 771 921
916480 771 921
916480 407 923
916480 460 909
916480 39 219
916480 15 531
916500 39 219
916500 401 424
916500 15 531
916500 407 923
916500 80 339
916500 771 921
916520 771 921
916520 80 339
916520 39 219
916520 15 531
916540 771 921
916540 407 923
916540 39 219
916560 39 219
916580 401 634
916580 407 923
916580 39 219
916600 429 1245
916600 39 219
916620 429 1245
916620 79 134
916620 79 162
916620 39 219
916620 531 1414
916640 429 1245
916640 79 162
916640 39 219
916640 401 634
916660 198 267
916660 79 162
916660 407 923
916660 39 219
916680 79 162
916680 407 923
916680 531 845
916700 79 162
916700 424 577
916700 39 219
916700 577 674
916700 634 674
916700 407 923
916700 510 577
916700 510 634
916720 475 531
916720 401 510
916720 634 674
916720 407 923
916720 475 845
916720 577 634
916740 401 634
916740 634 674
916740 407 923
916740 20 1209
916740 39 219
916760 407 923
916760 39 219
916760 117 475
916780 14 488
916780 407 923
916780 39 219
916800 79 162
916800 39 219
916800 47 691
916800 407 923
916800 215 1323
916800 198 267
916820 215 1323
916820 407 923
916820 39 219
916840 79 162
916840 407 923
916840 39 219
916860 79 162
916860 164 985
916860 20 1209
916860 39 219
916880 20 1209
916880 39 219
916900 15 378
916900 20 1209
916900 39 219
916920 55 1245
916920 39 219
916940 79 162
916940 407 923
916940 39 219
916960 407 923
916960 39 219
916980 407 923
916980 79 162
916980 164 985
916980 39 219
917000 407 923
917000 79 162
917000 99 295
917020 79 162
917020 164 985
917020 20 1209
917020 39 219
917020 322 424
917020 460 909
917020 407 923
917020 510 638
917040 39 219
917060 215 1323
917060 295 372
917060 164 985
917060 117 475
917060 39 219
917080 200 874
917080 39 219
917100 79 162
917100 407 923
917100 39 219
917120 461 874
917120 460 909
917120 39 219
917140 461 874
917140 79 162
917140 460 909
917140 39 219
917140 80 339
917160 79 162
917160 460 909
917160 39 219
917180 461 874
917180 39 219
917200 215 1323
917200 39 219
917220 79 162
917220 39 219
917240 510 634
917240 424 510
917240 39 219
917260 39 219
917280 55 1245
917280 39 219
917300 55 1245
917300 460 909
917300 39 219
917320 55 1245
917320 80 339
917320 39 219
917340 79 162
917340 460 909
917340 39 219
917360 55 1245
917360 39 219
917380 39 219
917400 39 219
917420 215 1323
917420 460 909
917420 39 219
917440 79 162
917440 80 339
917440 39 219
917460 79 162
917460 460 909
917460 39 219
917460 80 339
917480 460 909
917500 198 267
917500 39 219
917520 39 219
917540 80 339
917540 39 219
917560 55 1245
917560 79 162
917560 39 219
917580 55 1245
917580 39 219
917600 215 1323
917600 39 219
917620 55 1245
917620 198 267
917620 39 219
917640 55 1245
917640 198 267
917640 39 219
917640 215 1323
917680 200 874
917680 164 985
917680 39 219
917700 164 985
917700 39 219
917720 215 1323
917720 39 219
917740 642 1342
917740 346 1362
917740 79 162
917740 15 378
917740 39 219
917760 275 1485
917760 55 1245
917760 642 1342
917760 39 219
917760 215 1323
917780 55 1245
917780 642 1342
917780 164 985
917780 15 378
917780 39 219
917800 215 1323
917800 15 378
917800 164 985
917800 39 219
917820 55 1245
917820 79 162
917820 164 985
917820 39 219
917820 215 1323
917840 55 1245
917840 642 1342
917840 39 219
917860 55 1245
917880 55 1245
917880 39 219
917900 55 1245
917900 642 1342
917900 460 909
917900 39 219
917920 424 513
917920 39 219
917940 275 1485
917940 55 1245
917940 39 219
917940 117 475
917960 275 1485
917960 55 1245
917960 39 219
917960 424 513
917980 79 162
917980 39 219
917980 424 513
917980 55 1245
917980 253 428
917980 275 1485
918000 424 513
918000 55 1245
918000 275 1485
918000 79 162
918020 79 162
918020 39 219
918020 424 513
918020 460 909
918020 55 1245
918020 275 1485
918040 275 1485
918040 55 1245
918040 79 162
918040 460 909
918040 39 219
918060 55 1245
918060 79 162
918060 460 909
918060 74 333
918060 39 219
918080 55 1245
918080 79 162
918080 253 428
918080 39 219
918100 424 513
918100 55 1245
918100 642 1342
918100 39 219
918120 424 513
918120 55 1245
918120 39 219
918140 55 1245
918140 79 162
918140 39 219
918160 55 1245
918160 79 162
918160 253 428
918160 39 219
918180 55 1245
918180 253 428
918180 39 219
918180 27 401
918200 55 1245
918200 79 162
918200 39 219
918200 27 401
918220 424 513
918220 55 1245
918220 79 162
918220 39 219
918240 55 1245
918240 79 162
918240 39 219
918260 55 1245
918260 79 162
918260 248 527
918260 39 219
918280 55 1245
918280 79 162
918280 39 219
918300 55 1245
918300 39 219
918320 55 1245
918320 642 1342
918320 253 428
918320 39 219
918340 346 1362
918340 39 219
918340 55 1245
918340 253 428
918340 80 339
918340 642 1342
918360 55 1245
918360 39 219
918380 55 1245
918380 79 162
918380 39 219
918400 55 1245
918400 79 162
918400 460 909
918400 39 219
918420 270 520
918420 55 1245
918420 79 162
918420 39 219
918440 55 1245
918440 79 162
918440 39 219
918460 55 1245
918460 39 219
918480 55 1245
918480 39 219
918480 215 1323
918500 424 513
918500 55 1245
918500 39 219
918500 215 1323
918520 424 513
918520 55 1245
918520 59 246
918520 39 219
918540 424 513
918540 55 1245
918540 59 246
918540 460 909
918540 39 219
918560 424 513
918560 55 1245
918560 39 219
918560 160 183
918580 424 513
918580 55 1245
918580 59 753
918580 39 219
918600 55 1245
918600 59 753
918600 39 219
918600 275 882
918620 424 513
918620 59 753
918620 39 219
918640 424 513
918640 55 1245
918640 59 753
918640 39 219
918640 275 882
918660 424 513
918660 55 1245
918660 253 428
918660 39 219
918680 164 985
918680 39 219
918680 424 513
918680 55 1245
918680 253 428
918680 407 923
918700 424 513
918700 55 1245
918700 253 428
918700 461 520
918720 424 513
918720 55 1245
918720 253 428
918720 164 985
918720 39 219
918740 424 513
918740 55 1245
918740 253 428
918740 164 985
918740 80 339
918760 424 513
918760 55 1245
918760 253 428
918780 424 513
918780 55 1245
918780 164 985
918780 74 333
918800 55 1245
918800 253 428
918800 164 985
918800 80 339
918800 39 219
918820 55 1245
918820 253 428
918820 80 339
918840 55 1245
918840 80 339
918860 55 1245
918860 253 428
918860 117 475
918860 74 333
918880 55 1245
918880 39 219
918880 74 333
918900 55 1245
918900 253 428
918900 80 339
918920 55 1245
918920 253 428
918920 80 339
918920 117 475
918940 55 1245
918940 253 428
918940 80 339
918940 39 219
918940 117 270
918960 424 513
918960 55 1245
918960 15 378
918960 253 428
918960 80 339
918980 424 513
918980 55 1245
918980 253 428
918980 80 339
919000 424 513
919000 55 1245
919000 80 339
919020 424 513
919020 55 1245
919020 253 428
919020 460 909
919040 424 513
919040 55 1245
919040 253 428
919040 461 626
919060 424 513
919060 55 1245
919080 55 1245
919080 267 366
919080 39 219
919080 461 626
919100 267 366
919100 461 626
919100 39 219
919120 424 513
919120 55 1245
919120 39 219
919120 461 626
919140 424 513
919140 55 1245
919140 253 428
919140 461 626
919140 39 219
919160 424 513
919160 55 1245
919160 253 428
919160 461 626
919180 55 1245
919180 461 626
919200 424 513
919200 55 1245
919200 253 428
919220 55 1245
919240 424 513
919240 55 1245
919240 39 219
919260 424 513
919260 55 1245
919260 15 378
919280 378 909
919280 232 921
919280 424 513
919280 460 909
919280 55 1245
919280 15 909
919300 378 909
919300 232 440
919300 424 513
919300 232 921
919300 502 779
919300 55 1245
919300 15 909
919300 15 378
919300 378 460
919320 378 909
919320 39 219
919320 424 513
919320 378 1260
919320 460 909
919320 55 1245
919320 440 779
919320 378 460
919340 424 513
919340 55 1245
919340 460 909
919340 39 219
919340 378 909
919360 424 513
919360 55 1245
919360 460 921
919380 424 513
919380 55 1245
919380 771 909
919380 39 219
919380 909 921
919400 909 921
919400 771 909
919420 909 921
919420 270 520
919420 771 909
919440 424 513
919440 909 921
919440 771 909
919460 424 513
919460 909 921
919460 771 909
919460 527 867
919480 424 513
919480 909 921
919480 39 219
919480 527 867
919500 424 513
919500 909 921
919500 460 909
919500 527 867
919520 424 513
919520 160 193
919520 460 909
919520 909 921
919540 424 513
919540 160 193
919540 460 909
919540 527 867
919540 909 921
919560 160 193
919560 909 921
919560 346 779
919560 527 867
919560 460 909
919580 909 921
919580 164 985
919580 527 867
919580 39 219
919580 160 193
919580 460 909
919580 638 867
919600 160 193
919600 909 921
919600 164 985
919600 80 339
919600 638 867
919620 909 921
919620 39 219
919620 424 513
919620 160 193
919620 55 1245
919620 80 339
919640 909 921
919640 164 985
919640 55 1245
919640 160 193
919640 460 909
919640 638 867
919640 80 339
919660 160 193
919660 460 909
919660 80 339
919660 909 921
919680 160 193
919680 460 909
919680 909 921
919680 80 339
919680 55 1245
919700 160 193
919700 80 339
919700 39 219
919700 55 1245
919720 160 193
919720 55 1245
919740 638 867
919740 160 193
919740 771 921
919740 460 909
919740 55 1245
919760 160 193
919760 461 626
919760 55 1245
919780 160 193
919780 79 162
919780 80 339
919780 461 626
919780 55 1245
919800 160 193
919800 39 219
919800 80 339
919800 461 626
919800 55 1245
919820 527 638
919820 160 193
919820 39 219
919820 80 339
919820 461 626
919840 527 638
919840 39 219
919840 55 1245
919840 160 193
919840 638 867
919840 80 339
919840 461 626
919860 160 193
919860 39 219
919860 461 626
919860 55 1245
919880 160 193
919880 638 867
919880 39 219
919880 55 1245
919900 460 909
919900 55 1245
919900 270 520
919900 15 909
919900 80 339
919900 461 626
919920 55 1245
919920 15 909
919920 80 339
919940 55 1245
919960 55 1245
919960 248 527
919960 80 339
919960 638 867
919980 638 867
919980 80 339
919980 39 219
920000 162 460
920020 80 339
920040 79 162
920040 80 339
920040 39 219
920060 638 867
920060 79 162
920060 460 880
920060 80 339
920080 79 162
920080 80 339
920080 39 219
920100 80 339
920120 215 1323
920120 39 219
920140 215 1323
920140 80 339
920140 122 533
920160 80 339
920180 55 1245
920180 253 420
920180 80 339
920180 215 1323
920200 253 420
920200 80 339
920200 39 219
920220 270 836
920220 59 466
920220 466 533
920220 59 533
920220 55 1245
920220 253 420
920220 80 894
920240 55 1245
920240 253 420
920240 117 475
920240 267 836
920260 55 1245
920260 275 882
920260 339 894
920260 39 219
920260 198 253
920280 198 267
920280 339 894
920280 39 219
920300 198 267
920300 39 219
920300 198 420
920320 198 267
920320 39 219
920320 117 475
920320 74 333
920320 198 420
920340 198 213
920340 117 475
920340 198 267
920340 420 478
920340 213 267
920340 74 333
920360 198 213
920360 198 253
920360 117 475
920360 198 267
920360 213 267
920360 74 333
920380 198 267
920380 39 219
920380 253 267
920380 117 475
920400 213 267
920400 39 219
920400 74 333
920420 55 1245
920420 198 267
920420 213 267
920420 253 267
920440 55 1245
920440 198 267
920440 213 267
920440 39 219
920440 198 213
920460 874 977
920460 74 333
920480 39 219
920480 253 267
920480 253 520
920480 213 267
920480 378 1492
920480 74 333
920500 874 977
920500 198 267
920500 198 253
920500 253 267
920500 74 333
920520 198 253
920520 74 333
920540 213 478
920540 198 253
920540 253 267
920540 74 333
920560 213 478
920560 198 267
920560 198 253
920560 164 985
920560 74 333
920580 198 267
920580 198 253
920580 164 985
920580 253 267
920580 74 333
920600 213 478
920600 198 267
920600 164 985
920600 253 267
920600 74 333
920620 504 527
920620 213 478
920620 253 267
920620 510 527
920620 198 267
920620 74 333
920640 510 527
920640 213 478
920640 253 267
920640 55 1245
920640 198 253
920640 198 267
920660 222 1485
920660 164 985
920660 253 267
920660 510 527
920660 198 253
920660 198 267
920680 222 1485
920680 466 533
920680 253 267
920680 55 1245
920680 198 253
920680 198 267
920700 222 1485
920700 55 1245
920700 198 267
920700 198 253
920700 253 267
920720 222 1485
920720 198 267
920720 198 253
920720 253 267
920740 47 691
920740 270 520
920740 164 985
920760 222 1485
920760 198 267
920760 270 520
920760 89 1204
920760 47 213
920780 222 1485
920780 198 267
920780 198 253
920800 222 1485
920800 164 985
920800 253 520
920800 253 267
920800 253 270
920800 198 267
920820 222 1485
920820 164 985
920820 213 520
920820 253 267
920820 213 253
920820 253 520
920820 198 267
920820 213 270
920840 222 1485
920840 164 985
920840 213 520
920840 253 267
920840 267 478
920840 198 253
920840 441 998
920840 213 270
920840 198 267
920860 198 691
920860 164 985
920880 222 1485
920880 164 985
920880 198 478
920880 253 267
920880 267 478
920880 253 270
920880 198 267
920900 222 1485
920900 164 985
920920 222 1485
920920 198 253
920920 164 985
920940 222 1485
920940 164 985
920960 198 253
920960 160 880
920980 160 880
921000 222 1485
921000 164 985
